price,freight_value,payment_type,payment_value,customer_state,mes_compra
190.83,12.84,credit_card,203.67,SP,1
178.98,19.13,boleto,198.11,RS,5
190.83,12.84,debit_card,203.67,SP,1
190.83,16.09,credit_card,206.92,MG,1
190.83,16.09,credit_card,206.92,MG,1
190.83,12.84,credit_card,203.67,SP,1
199.0,12.89,credit_card,211.89,SP,2
199.0,16.14,voucher,29.13,SC,2
199.0,16.14,credit_card,23.09,SC,2
199.0,16.14,voucher,162.92,SC,2
379.0,15.09,credit_card,394.09,SP,3
379.0,20.68,credit_card,399.68,MS,5
239.0,14.11,credit_card,253.11,SP,4
239.0,19.55,credit_card,258.55,ES,5
148.0,13.48,credit_card,161.48,SP,3
579.0,19.95,credit_card,598.95,RS,3
599.0,18.94,boleto,617.94,SP,1
527.99,20.14,credit_card,548.13,BA,1
699.0,30.17,credit_card,729.17,PE,2
698.0,66.92,credit_card,764.92,SP,3
79.0,15.3,boleto,94.3,RS,3
79.0,23.05,credit_card,102.05,PI,4
79.0,18.43,credit_card,97.43,RJ,3
329.9,28.39,credit_card,358.29,PR,5
329.9,19.22,credit_card,349.12,SP,4
319.9,22.28,credit_card,342.18,SP,4
209.0,22.54,credit_card,231.54,ES,5
499.9,37.26,boleto,537.16,PR,7
54.6,15.13,boleto,69.73,PR,1
54.6,14.13,credit_card,68.73,MG,1
85.0,15.47,boleto,100.47,RJ,3
72.0,38.55,credit_card,110.55,PE,3
79.0,25.83,boleto,104.83,DF,1
79.0,16.99,credit_card,95.99,MG,3
79.0,42.58,credit_card,121.58,CE,2
149.0,15.55,credit_card,164.55,PR,3
159.0,25.95,credit_card,184.95,SP,1
159.0,28.49,boleto,187.49,MG,1
159.0,34.65,boleto,193.65,SP,3
159.0,34.65,credit_card,193.65,SP,4
179.0,49.86,credit_card,228.86,CE,5
149.0,25.88,credit_card,174.88,SP,2
149.0,26.0,credit_card,175.0,RJ,3
149.0,28.42,credit_card,177.42,RJ,2
179.0,34.79,boleto,213.79,RS,4
149.0,28.42,credit_card,177.42,RJ,2
149.0,25.88,credit_card,174.88,SP,2
179.0,12.19,credit_card,191.19,PR,5
179.0,49.86,credit_card,228.86,PA,5
159.0,39.4,credit_card,198.4,RJ,4
149.0,48.48,credit_card,197.48,GO,2
159.0,34.65,boleto,193.65,SP,4
149.0,25.88,credit_card,174.88,SP,2
159.0,39.4,boleto,198.4,RJ,3
149.0,28.42,boleto,177.42,RJ,2
159.0,34.65,credit_card,193.65,SP,4
179.0,34.79,credit_card,213.79,SC,5
149.0,25.88,credit_card,174.88,SP,2
149.0,28.42,boleto,177.42,MS,2
149.0,18.66,credit_card,167.66,PR,2
149.0,25.88,credit_card,174.88,SC,2
159.0,34.65,credit_card,193.65,SC,4
149.0,25.88,credit_card,174.88,SP,3
149.0,18.66,credit_card,167.66,PR,2
179.0,83.1,credit_card,262.1,PA,4
179.0,20.31,credit_card,199.31,PR,5
159.0,20.17,boleto,179.17,PR,3
169.0,71.17,credit_card,240.17,GO,3
369.0,16.88,credit_card,385.88,PR,7
369.0,25.73,credit_card,394.73,RJ,7
369.0,21.77,credit_card,390.77,SP,7
369.0,21.77,credit_card,278.86,SP,7
369.0,21.77,voucher,111.91,SP,7
369.0,21.77,credit_card,390.77,SP,7
79.0,13.89,credit_card,92.89,PR,8
79.0,60.61,credit_card,139.61,CE,4
69.0,60.54,credit_card,129.54,PA,3
79.0,18.43,credit_card,97.43,SP,5
69.0,22.19,credit_card,91.19,MG,3
69.0,18.36,credit_card,87.36,RS,3
69.0,18.36,credit_card,87.36,SP,3
79.0,18.65,credit_card,97.65,SC,8
689.89,22.4,credit_card,712.29,RJ,2
689.89,20.59,credit_card,710.48,SP,1
737.99,17.9,credit_card,755.89,PR,4
689.89,48.68,credit_card,738.57,AL,2
689.89,20.59,credit_card,710.48,SP,2
689.89,20.59,credit_card,710.48,SP,2
689.89,48.68,debit_card,738.57,PA,2
689.89,40.15,credit_card,730.04,GO,2
689.89,20.59,credit_card,710.48,SP,2
689.89,48.68,credit_card,638.57,MA,2
689.89,48.68,voucher,100.0,MA,2
737.99,26.13,credit_card,764.12,MG,4
779.0,40.31,credit_card,819.31,BA,4
739.0,62.49,credit_card,801.49,PE,3
689.89,48.68,credit_card,738.57,AL,1
689.89,22.4,credit_card,712.29,MG,1
689.89,48.68,credit_card,738.57,RN,3
89.0,15.37,credit_card,104.37,SP,1
79.0,22.26,credit_card,101.26,MG,4
79.0,34.35,credit_card,113.35,TO,2
129.0,18.78,credit_card,295.56,SP,5
129.0,18.78,credit_card,295.56,SP,5
79.0,15.3,boleto,188.6,SP,2
79.0,15.3,boleto,188.6,SP,2
79.0,22.26,credit_card,101.26,MG,3
79.0,42.58,credit_card,121.58,PA,2
79.0,16.99,credit_card,95.99,RJ,2
299.0,17.85,credit_card,316.85,SP,2
399.0,54.92,credit_card,453.92,BA,3
299.0,25.72,credit_card,324.72,MG,3
599.0,22.07,credit_card,621.07,SP,5
599.0,22.29,credit_card,621.29,RS,7
579.0,25.76,credit_card,604.76,RJ,4
549.0,54.56,credit_card,603.56,BA,7
548.8,11.61,credit_card,560.41,SP,5
829.0,28.6,credit_card,857.6,SP,7
599.0,64.25,credit_card,663.25,PI,4
1599.0,29.07,credit_card,1628.07,SP,5
1599.0,29.07,credit_card,3256.14,SP,6
1599.0,29.07,credit_card,3256.14,SP,6
15.3,16.79,voucher,3.49,RJ,1
15.3,16.79,credit_card,28.6,RJ,1
599.0,22.07,credit_card,621.07,SP,4
569.0,25.69,credit_card,594.69,MG,4
499.0,18.24,credit_card,517.24,SP,1
499.0,18.24,voucher,258.94,SP,1
499.0,18.24,credit_card,258.3,SP,1
699.0,19.64,credit_card,718.64,SP,1
619.0,26.04,credit_card,645.04,RJ,5
529.0,21.58,boleto,550.58,SP,4
38.95,15.37,credit_card,54.32,RJ,8
38.95,7.53,credit_card,46.48,SP,8
38.95,19.18,credit_card,58.13,PE,8
39.99,1.34,credit_card,104.75,SP,6
49.99,13.43,credit_card,104.75,SP,6
39.99,7.54,credit_card,47.53,SP,7
39.99,14.1,credit_card,54.09,RJ,2
39.99,19.19,credit_card,59.18,PA,6
41.98,7.55,credit_card,99.06,SP,7
41.98,7.55,credit_card,99.06,SP,7
39.99,8.4,credit_card,48.39,SP,3
39.99,19.04,boleto,59.03,PE,3
39.99,18.38,boleto,58.37,SC,7
39.99,7.54,debit_card,47.53,SP,6
39.99,15.23,credit_card,110.44,DF,3
39.99,15.23,credit_card,110.44,DF,3
39.99,7.54,credit_card,47.53,SP,6
39.99,15.1,credit_card,55.09,PR,1
39.99,8.29,credit_card,48.28,SP,5
39.99,7.78,credit_card,47.77,SP,2
39.99,7.54,credit_card,47.53,SP,6
39.99,15.23,credit_card,55.22,MG,3
39.99,7.39,credit_card,47.38,SP,5
39.99,7.39,credit_card,47.38,SP,4
38.95,12.93,boleto,51.88,SP,8
39.99,7.39,credit_card,47.38,SP,6
39.99,15.38,credit_card,55.37,GO,8
39.99,18.23,credit_card,58.22,ES,5
39.99,7.39,credit_card,47.38,SP,3
39.99,7.78,credit_card,47.77,SP,1
39.99,7.39,credit_card,47.38,SP,5
39.99,15.38,voucher,55.37,RJ,6
58.99,15.29,boleto,74.28,PR,3
58.99,15.29,voucher,74.28,MG,3
39.99,17.63,credit_card,57.62,CE,1
74.31,15.62,boleto,89.93,SC,8
49.99,7.78,boleto,57.77,SP,2
74.31,7.78,credit_card,82.09,SP,8
122.99,22.57,credit_card,145.56,BA,4
124.95,14.46,debit_card,139.41,SP,8
24.53,15.27,boleto,39.8,ES,7
24.53,7.43,credit_card,31.96,SP,8
24.53,10.0,credit_card,69.05,RS,8
24.53,10.0,credit_card,69.05,RS,8
24.53,15.27,credit_card,39.8,DF,8
68.99,12.92,credit_card,81.91,SP,3
68.99,8.72,credit_card,77.71,SP,3
68.99,8.29,credit_card,154.56,SP,4
68.99,8.29,credit_card,154.56,SP,4
80.99,16.76,credit_card,97.75,PR,6
78.93,19.74,credit_card,98.67,MG,8
68.99,18.36,credit_card,87.35,MG,3
80.99,19.76,credit_card,100.75,PR,6
55.65,52.74,voucher,20.0,PB,8
55.65,52.74,voucher,20.0,PB,8
55.65,52.74,credit_card,68.39,PB,8
22.49,7.39,credit_card,29.88,SP,6
19.99,11.85,boleto,31.84,SP,1
22.49,15.23,credit_card,37.72,RJ,3
19.99,14.1,credit_card,34.09,MG,2
22.49,7.39,boleto,29.88,SP,4
40.9,7.39,boleto,48.29,SP,4
22.49,18.26,voucher,25.56,ES,7
22.49,18.26,credit_card,2.41,ES,7
22.49,18.26,voucher,12.78,ES,7
22.49,7.42,credit_card,29.91,SP,7
22.49,19.04,credit_card,41.53,CE,6
22.49,22.85,credit_card,45.34,RO,6
22.44,7.42,credit_card,29.86,SP,7
43.99,7.78,credit_card,51.77,SP,2
46.99,7.39,credit_card,54.38,SP,5
46.99,19.04,credit_card,66.03,PE,3
42.93,7.56,boleto,50.49,SP,8
46.99,12.99,credit_card,52.18,SP,6
46.99,12.99,voucher,7.8,SP,6
44.95,18.42,credit_card,63.37,MG,7
46.99,12.79,credit_card,59.78,SP,4
42.93,37.21,credit_card,80.14,PA,8
42.93,15.4,credit_card,63.1,RJ,8
46.99,12.99,credit_card,59.98,SP,7
46.99,17.63,credit_card,64.62,CE,2
46.99,7.59,credit_card,54.58,SP,7
46.99,18.23,credit_card,15.22,MG,3
46.99,18.23,voucher,50.0,MG,3
42.93,7.56,credit_card,50.49,SP,8
46.99,18.23,credit_card,65.22,MG,5
46.99,15.43,credit_card,62.42,MG,6
46.99,18.23,credit_card,65.22,MG,5
42.93,19.21,credit_card,62.14,PE,8
46.99,7.39,boleto,54.38,SP,4
46.99,17.06,credit_card,64.05,BA,3
46.99,7.78,credit_card,26.93,SP,2
46.99,7.78,voucher,27.84,SP,2
42.93,7.56,credit_card,50.49,SP,8
46.99,18.23,credit_card,65.22,SC,5
27.93,15.3,credit_card,43.23,RJ,8
26.99,7.78,credit_card,34.77,SP,3
26.99,7.39,credit_card,34.38,SP,6
26.99,14.1,credit_card,41.09,ES,2
99.99,11.9,credit_card,111.89,SP,1
99.95,23.28,credit_card,123.23,PR,5
97.99,17.94,boleto,115.93,RS,2
99.95,20.43,boleto,120.38,BA,4
99.95,23.0,credit_card,245.89,PA,3
99.95,23.0,credit_card,245.89,PA,3
99.95,18.28,credit_card,118.23,DF,3
99.99,11.9,boleto,111.89,SP,1
99.95,11.32,credit_card,111.27,SP,3
99.95,11.72,credit_card,111.67,SP,7
19.99,12.8,credit_card,32.79,SP,7
19.99,7.39,credit_card,54.76,SP,5
19.99,7.39,credit_card,54.76,SP,5
53.44,13.03,credit_card,66.47,SP,7
46.99,19.04,credit_card,66.03,CE,4
46.99,17.06,credit_card,1.85,BA,3
46.99,17.06,voucher,62.2,BA,3
46.99,12.79,credit_card,59.78,SP,5
46.99,18.23,credit_card,65.22,MG,4
46.99,8.49,credit_card,55.48,SP,6
47.55,22.26,credit_card,1.58,BA,8
47.55,22.26,voucher,68.23,BA,8
46.99,7.39,credit_card,54.38,SP,5
46.99,18.23,credit_card,65.22,SC,6
46.99,7.39,credit_card,54.38,SP,3
46.95,15.43,credit_card,62.38,RJ,7
46.99,15.23,credit_card,62.22,RJ,5
46.99,15.43,credit_card,62.42,MG,7
47.55,15.43,credit_card,62.98,MG,8
46.99,16.32,credit_card,63.31,GO,5
47.55,8.49,credit_card,56.04,SP,8
46.99,15.23,credit_card,62.22,RS,5
46.99,12.79,credit_card,59.78,MG,3
45.99,19.04,credit_card,65.03,PE,3
45.99,7.39,boleto,53.38,SP,3
45.95,7.58,boleto,53.53,SP,7
45.99,22.85,boleto,68.84,PI,3
23.99,7.43,boleto,31.42,SP,7
23.99,25.63,credit_card,49.62,PE,2
23.99,15.1,credit_card,39.09,MG,2
23.99,7.39,boleto,31.38,SP,6
23.99,7.43,credit_card,31.42,SP,6
23.99,7.39,credit_card,31.38,SP,4
49.99,14.1,credit_card,64.09,MG,2
63.49,23.59,credit_card,87.08,MT,6
65.95,16.65,boleto,82.6,RJ,8
19.95,18.24,boleto,38.19,MG,8
19.93,18.24,credit_card,38.17,RJ,7
19.93,18.24,debit_card,38.17,GO,7
19.95,7.4,credit_card,27.35,SP,8
159.95,16.0,credit_card,175.95,MG,3
110.99,8.54,credit_card,119.53,SP,5
110.99,18.66,credit_card,129.65,MG,4
110.99,22.49,credit_card,133.48,BA,4
55.93,17.32,credit_card,73.25,BA,8
54.99,15.26,credit_card,140.5,RS,3
54.99,15.26,credit_card,140.5,RS,3
54.99,18.26,credit_card,73.25,ES,5
53.99,12.82,credit_card,5.15,SP,5
53.99,12.82,voucher,30.83,SP,5
53.99,12.82,voucher,30.83,SP,5
53.99,8.29,credit_card,62.28,SP,4
53.99,20.65,credit_card,74.64,PE,6
43.99,7.39,credit_card,51.38,SP,3
39.99,11.85,voucher,50.0,SP,3
39.99,11.85,credit_card,1.84,SP,3
39.99,14.1,voucher,54.09,DF,2
69.99,19.03,credit_card,89.02,CE,2
20.99,14.1,credit_card,35.09,DF,2
20.99,8.72,credit_card,29.71,SP,1
20.99,15.1,credit_card,72.18,RJ,1
20.99,15.1,credit_card,72.18,RJ,1
21.99,22.85,credit_card,89.68,RN,5
21.99,22.85,credit_card,89.68,RN,5
20.99,8.72,boleto,29.71,SP,2
20.99,50.85,boleto,71.84,MA,3
21.99,8.29,boleto,30.28,SP,3
41.99,7.55,boleto,49.54,SP,6
35.99,7.39,credit_card,43.38,SP,5
41.99,22.06,credit_card,64.05,BA,6
38.49,18.37,boleto,56.86,RS,6
36.93,7.52,boleto,44.45,SP,8
36.93,7.52,boleto,44.45,SP,8
30.99,18.32,credit_card,49.31,MG,6
29.9,9.42,credit_card,0.34,SP,3
29.9,9.42,voucher,38.98,SP,3
80.3,7.82,credit_card,88.12,SP,8
59.91,7.68,credit_card,67.59,SP,7
80.3,7.82,credit_card,88.12,SP,8
57.98,22.34,credit_card,80.32,BA,7
59.91,15.52,credit_card,75.43,DF,7
54.99,15.49,credit_card,70.48,ES,7
30.95,7.48,boleto,192.15,SP,7
30.95,7.48,boleto,192.15,SP,7
30.95,7.48,boleto,192.15,SP,7
30.95,7.48,boleto,192.15,SP,7
30.95,7.48,boleto,192.15,SP,7
29.99,7.78,credit_card,37.77,SP,2
29.99,7.39,credit_card,37.38,SP,3
35.99,7.39,credit_card,43.38,SP,4
68.99,11.98,credit_card,80.97,SP,1
68.99,14.23,credit_card,83.22,MG,1
69.99,18.07,boleto,88.06,RS,4
65.99,11.48,boleto,77.47,SP,6
53.99,16.35,credit_card,70.34,RS,4
53.99,15.8,credit_card,164.74,MG,3
83.99,10.96,credit_card,164.74,MG,3
69.99,19.68,credit_card,89.67,GO,6
69.99,12.93,credit_card,82.92,SP,5
69.99,12.93,credit_card,82.92,SP,6
69.99,12.93,voucher,44.87,MG,3
69.99,12.93,voucher,44.87,MG,3
69.99,12.93,credit_card,76.1,MG,3
69.99,12.93,voucher,44.87,MG,3
69.99,12.93,voucher,44.87,MG,3
69.99,12.93,credit_card,76.1,MG,3
46.99,7.39,credit_card,54.38,SP,4
46.99,7.39,credit_card,54.38,SP,3
46.99,7.39,credit_card,54.38,SP,4
32.99,7.39,credit_card,40.38,SP,4
32.99,15.1,boleto,48.09,MG,2
50.95,15.46,credit_card,66.41,MG,6
50.95,15.24,credit_card,66.19,PR,5
50.95,18.24,credit_card,69.19,MG,4
27.95,12.86,credit_card,40.81,SP,7
23.99,7.39,credit_card,31.38,SP,3
114.99,121.22,credit_card,236.21,RJ,1
114.99,68.13,credit_card,183.12,SP,1
113.1,15.89,credit_card,128.99,MG,7
23.73,22.1,credit_card,45.83,BA,8
83.99,15.47,credit_card,99.46,MS,5
83.99,8.75,credit_card,92.74,SP,6
45.53,8.48,credit_card,54.01,SP,8
34.49,18.23,credit_card,52.72,PR,3
44.99,52.67,debit_card,97.66,MA,6
13.49,7.39,credit_card,20.88,SP,5
13.49,18.23,credit_card,31.72,GO,4
24.99,7.39,credit_card,32.38,SP,3
28.99,22.92,credit_card,51.91,MA,7
15.99,18.23,credit_card,34.22,RS,6
89.9,17.07,credit_card,106.97,MG,1
99.9,14.95,credit_card,228.8,RJ,1
99.0,14.95,credit_card,228.8,RJ,1
99.9,12.2,credit_card,112.1,SP,2
97.99,36.01,credit_card,134.0,PE,3
105.0,14.96,credit_card,119.96,GO,5
45.0,18.23,credit_card,63.23,TO,4
52.99,15.12,credit_card,68.11,DF,2
52.99,25.65,credit_card,78.64,SP,2
39.9,19.19,boleto,59.09,SP,8
54.9,15.82,boleto,70.72,BA,1
54.9,34.18,boleto,89.08,PE,2
89.9,15.38,credit_card,210.56,DF,1
89.9,15.38,credit_card,210.56,DF,1
89.9,17.07,credit_card,106.97,MG,1
52.99,18.25,boleto,71.24,TO,3
54.9,16.82,credit_card,71.72,RS,1
52.99,50.87,credit_card,103.86,BA,3
54.9,14.13,credit_card,138.06,SP,1
54.9,14.13,credit_card,138.06,SP,1
97.99,13.95,credit_card,111.94,GO,3
173.0,14.96,boleto,187.96,SP,1
173.0,31.88,credit_card,204.88,AP,1
467.0,19.24,boleto,972.48,SP,4
467.0,19.24,boleto,972.48,SP,4
67.0,15.35,credit_card,82.35,RJ,5
67.0,17.18,credit_card,84.18,ES,5
67.0,17.18,credit_card,84.18,PR,4
67.0,13.59,credit_card,80.59,MG,4
67.0,18.35,credit_card,85.35,SP,3
67.0,18.57,credit_card,85.57,SP,8
67.0,17.18,credit_card,168.36,ES,4
67.0,17.18,credit_card,168.36,ES,4
67.0,17.18,credit_card,84.18,ES,5
67.0,14.22,credit_card,162.44,SP,3
67.0,14.22,credit_card,162.44,SP,3
67.0,25.5,credit_card,92.5,PI,1
197.0,14.4,credit_card,211.4,MG,2
67.0,14.22,credit_card,81.22,SP,1
67.0,15.57,credit_card,247.71,SP,8
67.0,15.57,credit_card,247.71,SP,8
67.0,15.57,credit_card,247.71,SP,8
67.0,18.35,credit_card,85.35,RJ,3
67.0,22.18,credit_card,178.36,BA,3
67.0,22.18,credit_card,178.36,BA,3
67.0,22.18,credit_card,89.18,MS,3
187.0,16.06,credit_card,203.06,SP,2
467.0,19.24,boleto,486.24,SP,4
62.0,13.55,credit_card,75.55,PR,3
59.0,18.29,credit_card,77.29,RS,3
59.0,7.87,voucher,50.0,SP,3
59.0,7.87,credit_card,16.87,SP,3
59.0,1.46,credit_card,144.71,SP,3
60.0,24.25,credit_card,144.71,SP,3
99.0,22.62,credit_card,121.62,PR,7
99.0,23.19,credit_card,1.7,MA,3
99.0,23.19,voucher,120.49,MA,3
86.42,8.35,credit_card,94.77,SP,6
86.42,7.95,credit_card,188.74,SP,4
86.42,7.95,credit_card,188.74,SP,4
37.0,14.1,credit_card,51.1,RJ,1
249.9,16.6,credit_card,266.5,SP,4
167.0,16.61,credit_card,183.61,PR,1
167.0,19.95,boleto,186.95,SC,3
87.0,27.89,boleto,229.78,RO,8
87.0,27.89,boleto,229.78,RO,8
87.0,23.33,debit_card,110.33,PE,7
89.0,12.75,credit_card,101.75,SP,1
24.5,13.37,credit_card,37.87,MG,3
37.6,13.6,credit_card,51.2,MG,8
32.9,14.53,credit_card,47.43,MG,6
32.9,19.81,credit_card,52.71,SP,6
149.9,62.85,credit_card,212.75,TO,3
69.9,19.68,credit_card,89.58,SP,8
222.3,42.54,credit_card,264.84,SP,6
37.6,14.56,boleto,52.16,MG,7
37.6,18.36,credit_card,111.92,RJ,7
37.6,18.36,credit_card,111.92,RJ,7
21.5,18.25,credit_card,39.75,RJ,7
49.9,13.69,credit_card,63.59,MG,8
115.9,18.06,credit_card,133.96,DF,1
56.9,13.74,credit_card,70.64,MG,7
49.9,18.45,credit_card,68.35,SP,7
49.9,18.45,voucher,30.0,RJ,7
49.9,18.45,credit_card,106.7,RJ,7
49.9,18.45,voucher,30.0,RJ,7
49.9,18.45,credit_card,106.7,RJ,7
32.9,19.42,credit_card,52.32,SP,8
32.9,18.23,boleto,51.13,SP,6
249.9,42.73,debit_card,292.63,RJ,8
16.9,15.89,boleto,78.67,SP,7
29.99,15.89,boleto,78.67,SP,7
44.9,16.5,credit_card,61.4,SP,8
25.9,16.13,credit_card,89.15,SP,8
31.0,16.12,credit_card,89.15,SP,8
36.9,38.53,credit_card,75.43,RS,7
16.9,18.91,credit_card,87.52,SP,7
16.9,18.92,credit_card,87.52,SP,7
14.0,1.89,credit_card,87.52,SP,7
149.9,16.12,credit_card,166.02,MG,7
149.9,21.54,credit_card,171.44,SP,2
115.0,9.62,credit_card,124.62,SP,2
112.0,15.54,credit_card,127.54,RS,3
112.0,9.6,credit_card,121.6,SP,3
112.0,10.35,credit_card,122.35,SP,3
139.9,16.05,credit_card,155.95,SP,6
59.9,18.52,credit_card,78.42,RJ,6
69.9,13.08,credit_card,82.98,SP,1
69.9,16.76,credit_card,86.66,SP,6
119.9,23.42,credit_card,143.32,SP,6
85.0,13.26,credit_card,98.26,SP,8
79.0,18.65,credit_card,97.65,RJ,8
75.0,18.63,voucher,30.06,RJ,8
75.0,18.63,voucher,17.0,RJ,8
75.0,18.63,credit_card,140.2,RJ,8
75.0,18.63,voucher,30.06,RJ,8
75.0,18.63,voucher,17.0,RJ,8
75.0,18.63,credit_card,140.2,RJ,8
75.0,18.63,credit_card,93.63,MG,8
75.0,13.19,boleto,88.19,SP,8
75.0,13.19,credit_card,176.38,SP,8
75.0,13.19,credit_card,176.38,SP,8
75.0,18.63,credit_card,93.63,MG,8
79.0,18.65,credit_card,97.65,GO,8
75.0,13.19,boleto,88.19,SP,8
75.0,10.0,credit_card,169.99,SP,8
75.0,10.0,credit_card,169.99,SP,8
79.0,18.65,credit_card,97.65,MG,8
85.0,13.26,credit_card,98.26,SP,8
75.0,13.19,boleto,88.19,SP,8
79.0,13.21,boleto,92.21,SP,8
79.0,13.21,boleto,92.21,SP,8
75.0,18.63,credit_card,93.63,RS,8
85.0,13.26,credit_card,98.26,SP,8
75.0,18.63,credit_card,93.63,RS,8
75.0,18.63,credit_card,93.63,GO,8
75.0,18.63,boleto,187.26,SC,8
75.0,18.63,boleto,187.26,SC,8
79.0,13.21,credit_card,92.21,SP,8
19.0,12.79,credit_card,31.79,SP,8
49.9,13.71,credit_card,63.61,SP,4
49.9,19.32,credit_card,69.22,RJ,5
49.99,16.11,credit_card,66.1,MG,2
49.99,15.11,credit_card,65.1,ES,1
84.99,17.84,credit_card,102.83,MG,2
84.99,17.84,credit_card,102.83,MG,2
84.99,11.22,credit_card,192.42,SP,3
84.99,11.22,credit_card,192.42,SP,3
84.99,18.17,credit_card,103.16,RS,4
84.99,18.17,credit_card,103.16,SC,3
74.99,8.88,credit_card,83.87,SP,6
79.9,23.36,credit_card,103.26,MG,8
74.99,13.88,credit_card,88.87,SP,5
69.9,16.68,credit_card,86.58,MG,6
74.99,14.98,credit_card,173.35,SP,5
69.9,13.48,credit_card,173.35,SP,5
74.99,8.88,credit_card,167.74,SP,5
74.99,8.88,credit_card,167.74,SP,5
74.99,18.45,voucher,93.44,BA,5
74.99,10.06,credit_card,184.01,SP,5
88.9,10.06,credit_card,184.01,SP,5
74.99,18.33,credit_card,186.64,RJ,6
74.99,18.33,credit_card,186.64,RJ,6
74.99,8.88,credit_card,83.87,SP,5
87.0,23.55,boleto,110.55,SP,8
69.9,12.18,credit_card,164.61,SP,4
69.0,13.53,credit_card,164.61,SP,4
69.9,17.74,credit_card,87.64,MG,2
89.9,23.21,voucher,113.11,SC,4
94.99,18.44,credit_card,113.43,SP,6
89.9,11.65,credit_card,101.55,SP,8
89.9,23.21,credit_card,113.11,MG,6
89.9,16.39,credit_card,106.29,RJ,2
71.9,14.08,credit_card,170.96,SP,6
70.9,14.08,credit_card,170.96,SP,6
124.99,37.21,credit_card,162.2,SP,8
99.9,34.86,boleto,134.76,SP,1
199.99,16.14,credit_card,216.13,RJ,1
124.99,17.35,boleto,247.69,SP,5
88.0,17.35,boleto,247.69,SP,5
124.99,23.45,credit_card,148.44,MG,4
74.99,25.58,credit_card,201.14,BA,6
74.99,25.58,credit_card,201.14,BA,6
499.9,11.85,credit_card,511.75,SP,5
69.9,16.46,credit_card,86.36,MG,5
69.9,8.65,credit_card,78.55,SP,6
69.9,16.46,boleto,86.36,DF,5
99.9,23.85,credit_card,123.75,MT,8
124.99,133.48,credit_card,258.47,MG,4
74.9,16.77,credit_card,91.67,MG,1
124.99,70.92,credit_card,195.91,MG,5
69.9,9.34,voucher,77.42,SP,2
69.9,9.34,credit_card,1.82,SP,2
124.99,18.09,boleto,143.08,SP,8
49.9,11.37,credit_card,61.27,SP,8
99.9,39.63,credit_card,139.53,RJ,1
99.9,44.47,credit_card,144.37,RJ,5
199.99,9.16,credit_card,209.15,SP,4
199.99,10.15,credit_card,210.14,SP,8
89.9,16.88,credit_card,106.78,PR,1
59.9,9.17,boleto,69.07,SP,8
69.9,34.58,voucher,20.1,BA,3
69.9,34.58,voucher,166.86,BA,3
47.9,34.58,voucher,20.1,BA,3
47.9,34.58,voucher,166.86,BA,3
49.9,22.93,credit_card,72.83,SC,5
129.9,11.93,credit_card,141.83,SP,7
179.9,10.07,boleto,189.97,SP,1
39.99,9.34,boleto,49.33,SP,2
134.99,18.52,credit_card,153.51,RJ,6
129.9,29.28,credit_card,159.18,SP,1
89.9,18.21,debit_card,216.22,MG,4
89.9,18.21,debit_card,216.22,MG,4
179.9,10.01,credit_card,189.91,SP,6
79.9,11.54,boleto,479.86,SP,5
79.9,11.54,boleto,479.86,SP,5
79.9,11.54,boleto,479.86,SP,5
193.99,11.54,boleto,479.86,SP,5
79.9,19.53,credit_card,99.43,RJ,4
148.9,21.53,credit_card,170.43,SP,2
148.9,31.69,credit_card,180.59,MG,6
148.9,23.91,boleto,172.81,MG,1
148.9,17.69,credit_card,166.59,PR,1
148.9,33.23,credit_card,182.13,DF,4
148.9,21.53,credit_card,170.43,SP,2
148.9,21.53,credit_card,170.43,SP,1
148.9,29.47,credit_card,178.37,RJ,4
148.9,17.69,credit_card,166.59,SC,1
79.9,58.0,credit_card,137.9,BA,4
79.9,23.43,credit_card,103.33,RJ,1
79.9,21.05,credit_card,100.95,RS,2
79.9,29.03,credit_card,108.93,MG,4
79.9,24.78,credit_card,104.68,SP,3
79.9,26.57,boleto,106.47,SP,6
79.9,21.05,credit_card,100.95,SP,2
79.9,24.78,credit_card,104.68,SP,3
79.9,42.97,boleto,122.87,MT,2
169.9,39.48,boleto,209.38,MG,6
149.9,25.23,credit_card,175.13,SP,4
149.9,21.54,credit_card,171.44,SP,1
149.9,22.19,boleto,172.09,RJ,5
149.9,15.55,credit_card,165.45,SC,3
149.9,23.92,credit_card,173.82,MS,1
149.9,27.13,credit_card,177.03,SP,3
149.9,53.41,credit_card,203.31,RN,1
149.9,17.09,credit_card,166.99,RS,5
149.9,13.75,credit_card,163.65,SC,4
149.9,21.54,credit_card,171.44,RS,2
149.9,21.54,voucher,59.47,SP,2
149.9,21.54,voucher,42.42,SP,2
149.9,21.54,voucher,7.25,SP,2
149.9,21.54,credit_card,32.65,SP,2
149.9,21.54,voucher,29.65,SP,2
169.9,60.42,credit_card,230.32,SP,7
149.9,17.09,credit_card,166.99,SP,5
149.9,14.59,boleto,282.67,RJ,2
89.0,29.18,boleto,282.67,RJ,2
149.9,29.48,credit_card,358.76,MG,3
149.9,29.48,credit_card,358.76,MG,3
149.9,23.92,boleto,173.82,RJ,1
149.9,21.54,credit_card,171.44,SP,2
149.9,23.92,credit_card,173.82,MG,2
169.9,20.44,credit_card,190.34,SC,6
149.9,23.92,boleto,869.1,MG,1
149.9,23.92,boleto,869.1,MG,1
149.9,23.92,boleto,869.1,MG,1
149.9,23.92,boleto,869.1,MG,1
