,price,freight_value,payment_type,payment_value,order_purchase_timestamp,customer_state,mes_compra,ano_compra,dia_compra
46999,59.49,13.44,boleto,72.93,2017-12-17 15:48:33,SP,12,2017,17
47000,59.49,13.44,boleto,72.93,2017-12-24 17:47:55,SP,12,2017,24
47001,59.49,11.92,credit_card,71.41,2017-10-03 21:28:22,SP,10,2017,3
47005,40.0,14.52,credit_card,54.52,2017-03-03 20:01:50,SP,3,2017,3
47006,40.0,14.52,boleto,54.52,2017-03-03 08:55:57,SP,3,2017,3
47009,40.0,14.52,credit_card,54.52,2017-03-04 16:52:43,SP,3,2017,4
47012,40.0,14.52,debit_card,109.04,2017-03-07 13:28:55,SP,3,2017,7
47013,40.0,14.52,debit_card,109.04,2017-03-07 13:28:55,SP,3,2017,7
47022,40.0,14.52,credit_card,54.52,2017-03-06 22:21:02,SP,3,2017,6
47023,40.0,14.52,credit_card,54.52,2017-03-04 21:29:01,SP,3,2017,4
47024,20.99,14.52,credit_card,35.51,2017-02-09 14:18:34,SP,2,2017,9
47027,34.9,10.96,credit_card,45.86,2017-02-28 16:25:47,SP,2,2017,28
47030,57.9,11.91,boleto,69.81,2017-09-26 12:57:59,SP,9,2017,26
47031,57.9,11.91,credit_card,69.81,2017-10-04 17:49:29,SP,10,2017,4
47036,57.9,34.21,credit_card,92.11,2017-10-22 13:43:43,SP,10,2017,22
47041,57.9,0.65,credit_card,127.91,2017-10-06 14:03:19,SP,10,2017,6
47042,49.89,19.47,credit_card,127.91,2017-10-06 14:03:19,SP,10,2017,6
47043,57.9,8.27,credit_card,66.17,2017-10-06 23:54:43,SP,10,2017,6
47044,59.9,15.86,credit_card,75.76,2017-08-22 19:21:24,SP,8,2017,22
47048,59.9,15.86,credit_card,75.76,2017-09-13 02:05:30,SP,9,2017,13
47050,103.8,13.75,credit_card,117.55,2017-09-20 09:25:49,SP,9,2017,20
47055,103.99,21.22,boleto,125.21,2017-07-21 10:24:33,SP,7,2017,21
47061,103.99,16.98,credit_card,120.97,2017-06-10 21:50:44,SP,6,2017,10
47064,59.9,13.44,debit_card,73.34,2017-09-08 14:06:59,SP,9,2017,8
47068,59.9,12.76,credit_card,72.66,2017-06-26 18:15:14,SP,6,2017,26
47071,59.9,13.44,boleto,73.34,2017-09-21 18:02:06,SP,9,2017,21
47072,59.9,11.92,voucher,50.0,2017-05-25 09:20:18,SP,5,2017,25
47073,59.9,11.92,credit_card,21.82,2017-05-25 09:20:18,SP,5,2017,25
47075,24.88,9.27,boleto,34.15,2017-07-19 11:47:11,SP,7,2017,19
47076,24.88,10.96,credit_card,35.84,2017-03-19 18:34:36,SP,3,2017,19
47078,24.88,11.85,credit_card,36.73,2017-06-29 22:43:49,SP,6,2017,29
47080,64.9,34.25,credit_card,99.15,2017-11-22 10:46:42,SP,11,2017,22
47084,37.9,11.85,credit_card,49.75,2017-10-02 08:45:35,SP,10,2017,2
47088,37.9,11.85,boleto,49.75,2017-11-13 23:55:37,SP,11,2017,13
47092,37.9,11.85,boleto,49.75,2017-09-24 18:23:30,SP,9,2017,24
47094,34.9,14.1,boleto,49.0,2017-12-03 19:00:51,SP,12,2017,3
47096,34.9,15.1,boleto,50.0,2017-11-29 08:37:46,SP,11,2017,29
47097,39.9,15.79,credit_card,55.69,2017-09-05 20:57:30,SP,9,2017,5
47100,57.8,11.9,credit_card,69.7,2017-09-15 12:14:09,SP,9,2017,15
47104,59.9,9.34,debit_card,69.24,2017-09-07 13:07:38,SP,9,2017,7
47111,59.99,15.86,credit_card,151.7,2017-07-31 22:02:13,SP,7,2017,31
47112,59.99,15.86,credit_card,151.7,2017-07-31 22:02:13,SP,7,2017,31
47114,19.9,9.27,credit_card,29.17,2017-11-24 22:24:34,SP,11,2017,24
47115,19.9,11.85,credit_card,31.75,2017-09-22 22:33:22,SP,9,2017,22
47118,29.8,11.85,credit_card,124.95,2017-11-20 10:59:51,SP,11,2017,20
47119,29.8,11.85,credit_card,124.95,2017-11-20 10:59:51,SP,11,2017,20
47120,29.8,11.85,credit_card,124.95,2017-11-20 10:59:51,SP,11,2017,20
47121,39.99,11.85,boleto,51.84,2017-12-22 14:18:43,SP,12,2017,22
47125,29.8,14.1,credit_card,43.9,2017-11-22 13:07:19,SP,11,2017,22
47130,99.9,13.72,credit_card,113.62,2017-12-29 07:06:24,SP,12,2017,29
47132,99.9,13.72,credit_card,113.62,2017-12-24 17:38:40,SP,12,2017,24
47140,14.9,11.85,credit_card,53.5,2017-12-19 11:21:25,SP,12,2017,19
47141,14.9,11.85,credit_card,53.5,2017-12-19 11:21:25,SP,12,2017,19
47148,45.0,11.85,credit_card,56.85,2017-09-09 12:02:20,SP,9,2017,9
47149,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47150,45.0,11.85,voucher,23.7,2017-07-29 00:24:16,SP,7,2017,29
47151,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47152,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47153,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47154,45.0,11.85,voucher,23.7,2017-07-29 00:24:16,SP,7,2017,29
47155,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47156,45.0,11.85,voucher,30.0,2017-07-29 00:24:16,SP,7,2017,29
47157,45.0,11.85,credit_card,56.85,2017-09-09 20:32:30,SP,9,2017,9
47159,58.5,11.85,boleto,70.35,2017-06-10 22:12:09,SP,6,2017,10
47162,99.9,68.13,boleto,168.03,2017-08-21 13:47:44,SP,8,2017,21
47171,29.9,11.85,credit_card,41.75,2017-09-07 18:21:49,SP,9,2017,7
47174,238.9,13.17,credit_card,252.07,2017-05-24 10:08:51,SP,5,2017,24
47179,39.9,11.85,credit_card,17.77,2017-11-24 15:43:48,SP,11,2017,24
47180,39.9,11.85,credit_card,33.98,2017-11-24 15:43:48,SP,11,2017,24
47183,21.9,11.85,boleto,33.75,2017-08-13 22:11:21,SP,8,2017,13
47192,59.9,15.1,credit_card,150.0,2017-12-06 19:07:31,SP,12,2017,6
47193,59.9,15.1,credit_card,150.0,2017-12-06 19:07:31,SP,12,2017,6
47195,43.99,9.34,credit_card,53.33,2017-10-16 19:17:54,SP,10,2017,16
47198,43.99,9.34,credit_card,53.33,2017-10-17 21:23:57,SP,10,2017,17
47199,43.99,9.34,credit_card,53.33,2017-11-09 09:51:36,SP,11,2017,9
47204,68.9,11.98,credit_card,80.88,2017-12-21 08:46:30,SP,12,2017,21
47218,43.0,9.34,credit_card,52.34,2017-11-14 10:17:39,SP,11,2017,14
47226,119.0,12.96,credit_card,131.96,2017-12-02 21:37:24,SP,12,2017,2
47262,79.9,12.69,boleto,92.59,2017-07-23 21:24:59,SP,7,2017,23
47278,309.9,17.0,credit_card,677.4,2017-11-29 11:03:40,SP,11,2017,29
47279,333.5,17.0,credit_card,677.4,2017-11-29 11:03:40,SP,11,2017,29
47286,54.49,7.78,credit_card,62.27,2017-12-17 10:49:02,SP,12,2017,17
47288,54.49,11.88,credit_card,66.37,2017-08-29 09:43:52,SP,8,2017,29
47291,47.49,7.78,voucher,49.41,2017-08-19 23:52:34,SP,8,2017,19
47292,47.49,7.78,voucher,5.86,2017-08-19 23:52:34,SP,8,2017,19
47302,33.49,11.85,boleto,45.34,2017-09-20 17:30:42,SP,9,2017,20
47303,33.49,7.78,credit_card,41.27,2017-10-04 10:45:25,SP,10,2017,4
47304,33.49,7.78,credit_card,41.27,2017-09-11 19:39:20,SP,9,2017,11
47311,34.49,7.78,credit_card,42.27,2017-11-11 22:16:49,SP,11,2017,11
47313,33.49,7.78,credit_card,41.27,2017-08-24 20:14:18,SP,8,2017,24
47327,61.8,10.61,credit_card,72.41,2017-04-26 22:18:44,SP,4,2017,26
47328,39.8,6.56,credit_card,129.11,2017-02-04 19:01:33,SP,2,2017,4
47329,68.8,13.95,credit_card,129.11,2017-02-04 19:01:33,SP,2,2017,4
47337,99.49,12.2,boleto,111.69,2017-11-13 18:26:46,SP,11,2017,13
47344,43.49,8.72,boleto,52.21,2017-11-06 15:40:30,SP,11,2017,6
47362,89.99,9.48,credit_card,99.47,2017-11-10 23:04:29,SP,11,2017,10
47375,76.49,8.73,credit_card,85.22,2017-09-09 21:36:02,SP,9,2017,9
47377,79.49,12.06,credit_card,91.55,2017-12-04 11:57:38,SP,12,2017,4
47383,81.49,11.78,credit_card,93.27,2017-11-01 15:33:06,SP,11,2017,1
47393,79.99,11.76,credit_card,91.75,2017-08-27 21:12:55,SP,8,2017,27
47400,78.99,11.76,credit_card,90.75,2017-08-02 10:34:23,SP,8,2017,2
47402,59.49,11.73,credit_card,71.22,2017-11-07 21:02:17,SP,11,2017,7
47404,46.99,7.78,credit_card,54.77,2017-08-28 15:22:35,SP,8,2017,28
47405,47.49,11.85,credit_card,59.34,2017-12-28 16:26:41,SP,12,2017,28
47406,46.99,7.78,credit_card,54.77,2017-08-25 15:11:41,SP,8,2017,25
47409,23.49,7.78,credit_card,31.27,2017-11-22 14:16:50,SP,11,2017,22
47417,14.49,7.78,boleto,22.27,2017-11-30 17:38:44,SP,11,2017,30
47432,74.9,12.02,credit_card,86.92,2017-09-11 21:19:55,SP,9,2017,11
47436,54.49,11.73,credit_card,66.22,2017-12-23 12:09:23,SP,12,2017,23
47438,40.49,7.78,boleto,48.27,2017-11-09 17:47:43,SP,11,2017,9
47440,39.99,7.78,credit_card,47.77,2017-09-20 15:37:43,SP,9,2017,20
47443,46.49,8.72,debit_card,55.21,2017-10-18 23:21:27,SP,10,2017,18
47445,47.49,8.72,credit_card,56.21,2017-11-04 21:14:30,SP,11,2017,4
47448,20.99,7.78,credit_card,28.77,2017-11-29 19:21:32,SP,11,2017,29
47459,112.49,11.99,credit_card,124.48,2017-08-02 20:49:12,SP,8,2017,2
47460,119.49,13.86,credit_card,133.35,2017-10-17 18:29:09,SP,10,2017,17
47461,112.49,11.99,credit_card,124.48,2017-08-02 18:22:22,SP,8,2017,2
47470,44.49,7.78,credit_card,52.27,2017-11-25 10:24:17,SP,11,2017,25
47471,44.49,7.78,credit_card,52.27,2017-11-28 01:55:05,SP,11,2017,28
47473,33.49,11.85,credit_card,45.34,2017-10-27 11:58:54,SP,10,2017,27
47474,65.99,8.72,credit_card,74.71,2017-11-09 15:49:25,SP,11,2017,9
47475,65.99,5.14,credit_card,123.89,2017-10-19 17:40:51,SP,10,2017,19
47476,39.9,12.86,credit_card,123.89,2017-10-19 17:40:51,SP,10,2017,19
47488,27.49,7.78,credit_card,35.27,2017-09-17 22:31:03,SP,9,2017,17
47489,28.49,7.78,credit_card,36.27,2017-11-28 15:01:58,SP,11,2017,28
47491,44.49,7.78,credit_card,52.27,2017-09-23 20:14:47,SP,9,2017,23
47499,89.99,11.83,credit_card,101.82,2017-12-23 12:47:59,SP,12,2017,23
47544,16.0,7.78,credit_card,23.78,2017-12-26 13:38:48,SP,12,2017,26
47550,16.0,7.78,credit_card,23.78,2017-11-19 16:02:53,SP,11,2017,19
47552,16.0,7.78,credit_card,23.78,2017-08-19 20:23:03,SP,8,2017,19
47553,16.0,7.78,credit_card,23.78,2017-10-07 11:00:13,SP,10,2017,7
47574,23.99,7.78,credit_card,31.77,2017-07-30 22:02:19,SP,7,2017,30
47581,13.99,7.78,credit_card,21.77,2017-12-07 17:39:33,SP,12,2017,7
47583,12.99,7.78,debit_card,20.77,2017-05-13 22:22:03,SP,5,2017,13
47584,12.99,7.78,debit_card,20.77,2017-05-13 22:22:03,SP,5,2017,13
47588,19.99,7.78,credit_card,55.54,2017-10-21 11:52:47,SP,10,2017,21
47589,19.99,7.78,credit_card,55.54,2017-10-21 11:52:47,SP,10,2017,21
47590,12.99,10.61,debit_card,57.12,2017-05-13 22:22:03,SP,5,2017,13
47591,12.99,7.07,debit_card,57.12,2017-05-13 22:22:03,SP,5,2017,13
47592,7.8,5.66,debit_card,57.12,2017-05-13 22:22:03,SP,5,2017,13
47593,12.99,11.85,voucher,21.09,2017-05-19 20:55:36,SP,5,2017,19
47594,12.99,11.85,voucher,3.75,2017-05-19 20:55:36,SP,5,2017,19
47597,69.99,7.78,boleto,77.77,2017-08-14 10:39:02,SP,8,2017,14
47602,49.99,7.78,credit_card,57.77,2017-11-11 10:41:52,SP,11,2017,11
47606,149.99,16.75,credit_card,166.74,2017-09-24 14:48:20,SP,9,2017,24
47608,149.99,16.75,credit_card,166.74,2017-09-20 16:32:20,SP,9,2017,20
47611,19.99,7.78,credit_card,27.77,2017-07-18 21:02:57,SP,7,2017,18
47612,19.99,8.72,credit_card,28.71,2017-10-18 20:20:38,SP,10,2017,18
47614,13.99,7.78,credit_card,43.54,2017-05-20 19:30:11,SP,5,2017,20
47615,13.99,7.78,credit_card,43.54,2017-05-20 19:30:11,SP,5,2017,20
47621,25.0,7.78,debit_card,32.78,2017-06-08 19:15:15,SP,6,2017,8
47632,12.99,7.78,credit_card,20.77,2017-09-13 00:46:59,SP,9,2017,13
47636,15.99,11.85,credit_card,27.84,2017-12-14 15:59:53,SP,12,2017,14
47642,29.99,7.78,credit_card,37.77,2017-11-27 17:31:28,SP,11,2017,27
47651,12.99,7.78,credit_card,20.77,2017-06-29 12:50:15,SP,6,2017,29
47652,12.99,11.85,credit_card,24.84,2017-12-25 21:31:57,SP,12,2017,25
47653,12.99,7.78,credit_card,20.77,2017-06-06 00:49:51,SP,6,2017,6
47656,17.99,7.78,credit_card,67.31,2017-08-24 13:16:44,SP,8,2017,24
47657,12.99,7.78,credit_card,67.31,2017-08-24 13:16:44,SP,8,2017,24
47658,12.99,7.78,credit_card,67.31,2017-08-24 13:16:44,SP,8,2017,24
47671,64.99,8.72,credit_card,73.71,2017-10-03 12:24:25,SP,10,2017,3
47674,64.99,11.06,credit_card,76.05,2017-04-12 00:35:08,SP,4,2017,12
47679,12.99,10.96,credit_card,47.9,2017-04-25 18:03:03,SP,4,2017,25
47680,12.99,10.96,credit_card,47.9,2017-04-25 18:03:03,SP,4,2017,25
47682,19.99,7.78,credit_card,28.73,2017-11-25 20:35:35,SP,11,2017,25
47691,34.99,8.72,credit_card,43.71,2017-08-11 13:05:16,SP,8,2017,11
47697,17.99,7.78,boleto,25.77,2017-06-27 11:28:00,SP,6,2017,27
47698,12.99,7.78,voucher,20.77,2017-08-10 17:04:54,SP,8,2017,10
47699,12.99,7.78,voucher,20.77,2017-08-10 17:04:54,SP,8,2017,10
47721,25.99,15.14,credit_card,54.92,2017-07-07 11:22:13,SP,7,2017,7
47722,12.88,0.91,credit_card,54.92,2017-07-07 11:22:13,SP,7,2017,7
47724,59.99,9.34,boleto,69.33,2017-10-03 11:02:27,SP,10,2017,3
47726,19.99,7.78,boleto,27.77,2017-12-21 13:57:09,SP,12,2017,21
47729,29.99,8.72,credit_card,77.42,2017-10-05 10:44:47,SP,10,2017,5
47730,29.99,8.72,credit_card,77.42,2017-10-05 10:44:47,SP,10,2017,5
47736,12.99,10.37,credit_card,41.53,2017-10-14 16:25:43,SP,10,2017,14
47737,12.99,5.18,credit_card,41.53,2017-10-14 16:25:43,SP,10,2017,14
47739,12.99,7.78,boleto,20.77,2017-09-25 16:33:05,SP,9,2017,25
47743,44.99,9.34,credit_card,54.33,2017-08-28 18:43:50,SP,8,2017,28
47746,44.99,11.85,boleto,56.84,2017-07-26 08:51:15,SP,7,2017,26
47747,24.99,8.72,boleto,33.71,2017-08-22 09:24:02,SP,8,2017,22
47748,24.99,7.78,credit_card,32.77,2017-07-01 15:09:54,SP,7,2017,1
47749,24.99,7.78,credit_card,32.77,2017-11-24 21:55:28,SP,11,2017,24
47750,13.99,7.78,credit_card,21.77,2017-07-18 23:10:58,SP,7,2017,18
47751,13.99,7.78,credit_card,21.77,2017-10-29 16:58:02,SP,10,2017,29
47772,11.99,6.53,debit_card,51.53,2017-10-27 12:03:58,SP,10,2017,27
47773,11.99,4.52,debit_card,51.53,2017-10-27 12:03:58,SP,10,2017,27
47774,11.99,4.52,debit_card,51.53,2017-10-27 12:03:58,SP,10,2017,27
47775,11.99,2.41,boleto,59.31,2017-09-22 12:22:40,SP,9,2017,22
47776,11.99,2.41,boleto,59.31,2017-09-22 12:22:40,SP,9,2017,22
47777,11.99,18.52,boleto,59.31,2017-09-22 12:22:40,SP,9,2017,22
47778,11.99,10.96,credit_card,22.95,2017-04-09 00:16:39,SP,4,2017,9
47785,11.99,7.78,credit_card,59.31,2017-10-09 14:05:46,SP,10,2017,9
47786,11.99,7.78,credit_card,59.31,2017-10-09 14:05:46,SP,10,2017,9
47787,11.99,7.78,credit_card,59.31,2017-10-09 14:05:46,SP,10,2017,9
47788,11.99,10.96,credit_card,22.95,2017-04-05 17:58:27,SP,4,2017,5
47789,14.99,7.78,credit_card,22.77,2017-05-15 23:30:03,SP,5,2017,15
47794,24.99,7.78,credit_card,65.54,2017-10-10 12:38:30,SP,10,2017,10
47795,24.99,7.78,credit_card,65.54,2017-10-10 12:38:30,SP,10,2017,10
47803,19.99,7.78,credit_card,27.77,2017-12-15 07:12:55,SP,12,2017,15
47809,59.99,7.78,credit_card,67.77,2017-12-06 11:26:39,SP,12,2017,6
47815,12.99,11.85,credit_card,24.84,2017-07-14 19:27:17,SP,7,2017,14
47833,12.99,7.78,credit_card,20.77,2017-08-13 18:48:11,SP,8,2017,13
47836,12.99,7.78,boleto,41.54,2017-07-09 23:48:00,SP,7,2017,9
47837,12.99,7.78,boleto,41.54,2017-07-09 23:48:00,SP,7,2017,9
47844,12.99,8.72,boleto,21.71,2017-03-04 09:55:07,SP,3,2017,4
47846,29.99,8.72,boleto,38.71,2017-07-26 13:18:07,SP,7,2017,26
47849,149.99,19.93,credit_card,169.92,2017-09-22 11:28:46,SP,9,2017,22
47852,15.99,8.72,credit_card,24.71,2017-11-15 12:16:16,SP,11,2017,15
47853,13.99,7.78,credit_card,21.77,2017-11-22 20:01:53,SP,11,2017,22
47855,56.99,9.34,credit_card,66.33,2017-11-24 20:36:37,SP,11,2017,24
47856,49.99,11.85,credit_card,61.84,2017-08-18 17:58:20,SP,8,2017,18
47860,12.99,8.72,credit_card,43.42,2017-03-24 15:02:23,SP,3,2017,24
47861,12.99,8.72,credit_card,43.42,2017-03-24 15:02:23,SP,3,2017,24
47864,14.99,7.78,credit_card,22.77,2017-06-05 11:44:22,SP,6,2017,5
47865,29.99,7.78,credit_card,37.77,2017-10-18 23:25:04,SP,10,2017,18
47875,12.99,11.85,credit_card,24.84,2017-08-10 18:20:18,SP,8,2017,10
47898,16.9,11.85,credit_card,28.75,2017-12-15 12:13:21,SP,12,2017,15
47901,49.9,11.85,credit_card,123.5,2017-12-13 18:04:44,SP,12,2017,13
47902,49.9,11.85,credit_card,123.5,2017-12-13 18:04:44,SP,12,2017,13
47906,49.9,11.85,credit_card,61.75,2017-12-11 18:01:05,SP,12,2017,11
47909,54.9,11.88,credit_card,66.78,2017-12-15 18:53:52,SP,12,2017,15
47935,49.9,11.85,credit_card,61.75,2017-08-23 02:11:58,SP,8,2017,23
47938,13.0,11.85,credit_card,24.85,2017-07-30 23:17:05,SP,7,2017,30
47955,61.5,11.93,credit_card,73.43,2017-08-18 18:57:50,SP,8,2017,18
47957,51.9,11.86,credit_card,63.76,2017-11-21 13:45:03,SP,11,2017,21
47962,16.9,11.85,credit_card,28.75,2017-10-29 22:36:41,SP,10,2017,29
47966,61.5,11.93,credit_card,73.43,2017-08-17 22:02:13,SP,8,2017,17
47970,54.9,11.88,credit_card,66.78,2017-08-31 20:46:59,SP,8,2017,31
47972,57.5,11.9,boleto,69.4,2017-08-04 12:51:21,SP,8,2017,4
47977,19.9,11.85,credit_card,31.75,2017-12-10 11:08:29,SP,12,2017,10
47984,51.9,11.86,credit_card,63.76,2017-11-26 21:30:43,SP,11,2017,26
47991,54.9,11.88,credit_card,66.78,2017-11-22 07:35:52,SP,11,2017,22
47997,54.9,11.88,boleto,66.78,2017-08-16 14:25:28,SP,8,2017,16
48004,16.9,11.85,boleto,28.75,2017-10-13 08:52:59,SP,10,2017,13
48009,16.9,11.85,credit_card,57.5,2017-09-19 19:30:07,SP,9,2017,19
48010,16.9,11.85,credit_card,57.5,2017-09-19 19:30:07,SP,9,2017,19
48011,73.8,12.02,boleto,85.82,2017-11-29 15:10:14,SP,11,2017,29
48076,219.9,17.17,credit_card,237.07,2017-11-30 10:56:14,SP,11,2017,30
48077,219.9,17.17,credit_card,237.07,2017-12-18 02:00:11,SP,12,2017,18
48083,219.9,17.17,boleto,237.07,2017-11-26 14:52:30,SP,11,2017,26
48181,374.9,18.25,credit_card,393.15,2017-11-24 09:55:38,SP,11,2017,24
48230,239.9,17.31,credit_card,257.21,2017-07-24 21:39:13,SP,7,2017,24
48231,239.9,17.31,credit_card,257.21,2017-05-21 12:02:55,SP,5,2017,21
48239,59.9,13.44,credit_card,73.34,2017-10-19 16:38:04,SP,10,2017,19
48242,120.0,19.72,credit_card,139.72,2017-09-26 12:48:15,SP,9,2017,26
48243,159.9,13.7,credit_card,173.6,2017-03-04 19:30:19,SP,3,2017,4
48282,66.9,13.05,credit_card,79.95,2017-04-29 02:20:37,SP,4,2017,29
48289,66.9,13.49,boleto,80.39,2017-05-17 12:24:04,SP,5,2017,17
48292,66.9,13.05,credit_card,79.95,2017-02-13 14:48:03,SP,2,2017,13
48293,66.9,13.05,boleto,79.95,2017-02-24 18:02:20,SP,2,2017,24
48301,54.99,12.96,credit_card,67.95,2017-04-03 23:19:35,SP,4,2017,3
48303,56.99,13.42,credit_card,70.41,2017-05-18 14:03:44,SP,5,2017,18
48304,97.9,16.32,credit_card,114.22,2017-08-24 19:06:43,SP,8,2017,24
48306,97.9,15.8,credit_card,113.7,2017-03-16 22:44:23,SP,3,2017,16
48307,148.9,16.67,boleto,165.57,2017-05-21 23:14:29,SP,5,2017,21
48308,148.9,16.67,credit_card,165.57,2017-06-28 14:45:00,SP,6,2017,28
48311,67.99,11.87,credit_card,79.86,2017-02-20 12:55:35,SP,2,2017,20
48313,49.99,12.69,voucher,62.68,2017-05-24 11:43:40,SP,5,2017,24
48314,74.9,16.15,credit_card,91.05,2017-06-24 10:13:58,SP,6,2017,24
48319,219.0,23.16,credit_card,242.16,2017-10-12 20:46:42,SP,10,2017,12
48320,189.0,13.9,credit_card,202.9,2017-04-02 22:05:26,SP,4,2017,2
48323,169.0,17.89,credit_card,186.89,2017-11-05 01:22:08,SP,11,2017,5
48329,149.9,16.68,credit_card,166.58,2017-09-04 16:13:59,SP,9,2017,4
48362,29.9,13.37,credit_card,43.27,2017-07-04 13:57:39,SP,7,2017,4
48366,29.9,11.85,credit_card,41.75,2017-05-11 19:25:16,SP,5,2017,11
48452,48.89,11.85,credit_card,60.74,2017-12-13 13:09:46,SP,12,2017,13
48453,48.89,10.96,boleto,59.85,2017-04-27 18:20:58,SP,4,2017,27
48463,117.3,14.43,boleto,131.73,2017-11-02 00:19:30,SP,11,2017,2
48480,117.3,17.53,credit_card,134.83,2017-11-28 17:44:07,SP,11,2017,28
48482,117.3,15.28,boleto,321.74,2017-03-01 20:15:16,SP,3,2017,1
48483,169.0,20.16,boleto,321.74,2017-03-01 20:15:16,SP,3,2017,1
48484,117.3,14.43,boleto,131.73,2017-10-03 18:59:57,SP,10,2017,3
48489,117.3,14.43,credit_card,131.73,2017-11-24 01:43:41,SP,11,2017,24
48498,117.3,14.43,boleto,131.73,2017-11-27 12:10:10,SP,11,2017,27
48500,117.3,14.43,credit_card,131.73,2017-12-08 10:30:36,SP,12,2017,8
48503,117.3,16.97,credit_card,134.27,2017-03-04 19:44:37,SP,3,2017,4
48511,117.3,16.97,credit_card,134.27,2017-03-08 15:37:38,SP,3,2017,8
48514,117.3,40.13,credit_card,283.47,2017-10-14 14:24:15,SP,10,2017,14
48515,124.9,1.14,credit_card,283.47,2017-10-14 14:24:15,SP,10,2017,14
48521,117.3,16.97,credit_card,134.27,2017-03-11 22:54:26,SP,3,2017,11
48522,117.3,14.43,credit_card,131.73,2017-12-08 10:36:58,SP,12,2017,8
48526,117.3,14.43,credit_card,131.73,2017-11-09 17:25:19,SP,11,2017,9
48527,117.3,17.53,credit_card,134.83,2017-11-09 18:01:25,SP,11,2017,9
48543,117.3,14.43,credit_card,131.73,2017-10-18 10:14:50,SP,10,2017,18
48544,117.3,14.43,credit_card,131.73,2017-11-12 18:13:17,SP,11,2017,12
48546,117.3,14.43,credit_card,131.73,2017-05-13 07:49:29,SP,5,2017,13
48551,117.3,14.43,boleto,131.73,2017-07-10 20:14:01,SP,7,2017,10
48552,117.3,17.53,boleto,134.83,2017-10-01 13:07:36,SP,10,2017,1
48554,117.3,17.53,credit_card,134.83,2017-07-15 13:04:21,SP,7,2017,15
48556,169.0,20.09,credit_card,353.7,2017-03-06 09:23:13,SP,3,2017,6
48557,147.9,16.71,credit_card,353.7,2017-03-06 09:23:13,SP,3,2017,6
48558,169.0,18.47,credit_card,187.47,2017-04-08 19:28:28,SP,4,2017,8
48561,169.0,18.47,credit_card,187.47,2017-03-12 18:59:25,SP,3,2017,12
48570,169.0,18.47,credit_card,187.47,2017-02-09 20:43:22,SP,2,2017,9
48571,169.0,19.07,credit_card,188.07,2017-06-18 20:32:08,SP,6,2017,18
48576,169.0,17.32,credit_card,348.63,2017-05-18 12:42:52,SP,5,2017,18
48577,147.9,14.41,credit_card,348.63,2017-05-18 12:42:52,SP,5,2017,18
48578,169.0,18.47,credit_card,187.47,2017-03-01 10:03:51,SP,3,2017,1
48579,169.0,16.89,boleto,185.89,2017-08-25 10:26:55,SP,8,2017,25
48580,169.0,19.07,credit_card,188.07,2017-05-16 16:27:41,SP,5,2017,16
48584,169.0,18.47,boleto,187.47,2017-04-17 20:28:18,SP,4,2017,17
48590,169.0,19.07,credit_card,188.07,2017-06-20 14:38:38,SP,6,2017,20
48591,169.0,18.47,boleto,187.47,2017-04-29 12:46:17,SP,4,2017,29
48592,169.0,18.47,boleto,187.47,2017-02-06 19:24:54,SP,2,2017,6
48595,169.0,15.94,credit_card,184.94,2017-06-12 18:39:11,SP,6,2017,12
48596,169.0,18.47,credit_card,187.47,2017-04-20 12:32:55,SP,4,2017,20
48597,160.55,20.0,credit_card,180.55,2017-11-28 16:55:47,SP,11,2017,28
48599,169.0,15.94,credit_card,184.94,2017-06-23 21:48:24,SP,6,2017,23
48603,147.9,15.79,credit_card,163.69,2017-08-24 15:43:58,SP,8,2017,24
48605,147.9,15.79,credit_card,163.69,2017-08-08 12:00:37,SP,8,2017,8
48611,147.9,18.0,credit_card,165.9,2017-01-30 10:47:14,SP,1,2017,30
48613,147.9,15.79,boleto,163.69,2017-06-29 08:13:00,SP,6,2017,29
48614,147.9,15.79,credit_card,327.38,2017-08-01 10:29:11,SP,8,2017,1
48615,147.9,15.79,credit_card,327.38,2017-08-01 10:29:11,SP,8,2017,1
48617,147.9,18.33,credit_card,166.23,2017-04-09 03:39:55,SP,4,2017,9
48618,147.9,15.79,credit_card,40.87,2017-05-19 19:04:14,SP,5,2017,19
48619,147.9,15.79,voucher,122.82,2017-05-19 19:04:14,SP,5,2017,19
48620,147.9,18.33,boleto,166.23,2017-03-14 13:35:25,SP,3,2017,14
48621,140.5,18.87,credit_card,159.37,2017-12-03 19:40:10,SP,12,2017,3
48622,147.9,15.79,boleto,163.69,2017-10-13 12:28:50,SP,10,2017,13
48637,139.0,18.26,credit_card,157.26,2017-02-08 15:19:13,SP,2,2017,8
48640,139.0,15.73,credit_card,154.73,2017-11-06 16:40:45,SP,11,2017,6
48643,139.0,15.73,credit_card,154.73,2017-05-29 20:15:29,SP,5,2017,29
48647,139.0,15.73,credit_card,154.73,2017-11-16 16:20:02,SP,11,2017,16
48656,139.0,18.26,credit_card,157.26,2017-04-26 21:53:54,SP,4,2017,26
